sku,infoDate,competitionType,competitor,competitorSku,label,price,currency,priceUnit,unitOfMeasure,priceType,priority,comments,country,source
MB-0008,2017-08-11T20:41:46,,Amazon Marketplace - Modellbau-Goepel,,"Graupner 92604.28 - Kugellager, vorne",9.36,EUR,,,,,,de,idealo
MB-0008,2017-08-11T20:41:46,,Amazon Marketplace - D-Edition e.K. (Alle Preise inkl. Mwst.),,"Graupner 92604.28 - Kugellager, vorne",9.99,EUR,,,,,,de,idealo
MB-0008,2017-08-11T20:41:46,,eBay - modellsport-boehm,,"Graupner Kugellager, vorne 92604.28",10.07,EUR,,,,,,de,idealo
MB-0008,2017-08-11T20:41:46,,cmc-versand.de,,"Kugellager, vorne Graupner",10.28,EUR,,,,,,de,idealo
MB-0009,2017-08-11T20:41:46,,d-edition.de,,Graupner Stoßdämpfergehäuse und Kolbenstangen,9.99,EUR,,,,,,de,idealo
MB-0009,2017-08-11T20:41:46,,cmc-versand.de,,Stoßdämpfergehäuse und Kolbenstangen Graupner,10.28,EUR,,,,,,de,idealo
MB-0010,2017-08-11T20:41:46,,d-edition.de,,Graupner Luftschraube 3 Blatt25x21 cm,6.95,EUR,,,,,,de,idealo
MB-0010,2017-08-11T20:41:46,,Amazon Marketplace - Modellbau-Goepel,,Graupner 1315.25.21 - 3-Blatt Luftschraube 25 X 21cm,7.33,EUR,,,,,,de,idealo
MB-0010,2017-08-11T20:41:46,,Amazon Marketplace - D-Edition e.K. (Alle Preise inkl. Mwst.),,Graupner 1315.25.21 - 3-Blatt Luftschraube 25 X 21cm,7.96,EUR,,,,,,de,idealo
MB-0010,2017-08-11T20:41:46,,lindinger.at,,"GRAUPNER LUFTSCHRAUBE 3-BLATT 10/8,3",7.99,EUR,,,,,,de,idealo
MB-0010,2017-08-11T20:41:46,,cmc-versand.de,,Luftschraube 3 Blatt 25x21 cm Graupner,8.22,EUR,,,,,,de,idealo
MB-0011,2017-08-11T20:41:46,,d-edition.de,,Graupner Lagerschalen für dieSchwingenachse,8.98,EUR,,,,,,de,idealo
MB-0011,2017-08-11T20:41:46,,Amazon Marketplace - Modellbau-Goepel,,Graupner 90190.44 - Lagerschalen für die Schwingenachse,9.36,EUR,,,,,,de,idealo
MB-0011,2017-08-11T20:41:46,,Amazon Marketplace - Global-Worldshop,,Graupner 90190.44 - Lagerschalen für die Schwingenachse,9.9,EUR,,,,,,de,idealo
MB-0011,2017-08-11T20:41:46,,eBay - www_rc-multistore_de,,Graupner Lagerschalen für dieSchwingenachse / 90190.44,9.99,EUR,,,,,,de,idealo
MB-0011,2017-08-11T20:41:46,,real.de,,90190.044 Graupner MRX5 Lagerschalen für die Schwingenachse,9.99,EUR,,,,,,de,idealo
MB-0011,2017-08-11T20:41:46,,cmc-versand.de,,Lagerschalen für die Schwingenachse Graupner,10.28,EUR,,,,,,de,idealo
MB-0011,2017-08-11T20:41:46,,Amazon,,Graupner 90190.44 - Lagerschalen für die Schwingenachse,13.89,EUR,,,,,,de,idealo
MB-0012,2017-08-11T20:41:46,,eBay,,LOT 42562 | Faller 181604 3 kleine u. 3 große Tannen 50-120mm Bausatz in OVP,8.09,EUR,,,,,,de,idealo
MB-0012,2017-08-11T20:41:46,,exoneit.de,,"3 kleine und große Tannen Faller Anlagenbau Bäume, Büsche, Zäune Spur H0",8.42,EUR,,,,,,de,idealo
MB-0012,2017-08-11T20:41:46,,besserepreise.com,,Faller 181604 - 3 Kleine und 3 große Tannen,8.63,EUR,,,,,,de,idealo
MB-0012,2017-08-11T20:41:46,,ideeundspiel.com,,FALLER 181604 3 Kleine und 3 große Tannen,8.7,EUR,,,,,,de,idealo
MB-0012,2017-08-11T20:41:46,,eBay,,Faller 181604 3 Kleine und 3 große Tannen,8.98,EUR,,,,,,de,idealo
MB-0012,2017-08-11T20:41:46,,eBay - eurotecnica,,Faller 181604 Kleine und große Tannen,9.17,EUR,,,,,,de,idealo
MB-0012,2017-08-11T20:41:46,,Amazon Marketplace - -uniqueplace-,,"FALLER 181604 - 3 Kleine und 3 große Tannen, Zubehör für die Modelleisenbahn, Modellbau",9.54,EUR,,,,,,de,idealo
MB-0012,2017-08-11T20:41:46,,eBay - joes-modellbahnlaedle,,"FALLER 181604 Spur H0, TT, N, 3 Kleine und 3 große Tannen # in OVP##",9.7,EUR,,,,,,de,idealo
MB-0012,2017-08-11T20:41:46,,eBay,,FALLER 181604 - 3 KLEINE UND 3 GROSSE TANNEN -,9.99,EUR,,,,,,de,idealo
MB-0012,2017-08-11T20:41:46,,eBay,,Faller 18160 3 Kleine und 3 große Tannen,10.49,EUR,,,,,,de,idealo
MB-0012,2017-08-11T20:41:46,,eBay - frederik-niehues,,LOT 42562 | Faller 181604 3 kleine u. 3 große Tannen 50-120mm Bausatz in OVP,8.09,EUR,,,,,,de,idealo
MB-0012,2017-08-11T20:41:46,,eBay - ms-plueth,,FALLER 181604 - 3 KLEINE UND 3 GROSSE TANNEN -,9.99,EUR,,,,,,de,idealo
MB-0013,2017-08-11T20:41:46,,d-edition.de,,Graupner Dämpferkolbenstangenvorne,8.98,EUR,,,,,,de,idealo
MB-0013,2017-08-11T20:41:46,,Amazon Marketplace,,Graupner 90190.13 - Dämpferkolbenstangen vorne,9.36,EUR,,,,,,de,idealo
MB-0013,2017-08-11T20:41:46,,Amazon Marketplace - Global-Worldshop,,Graupner 90190.13 - Dämpferkolbenstangen vorne,9.9,EUR,,,,,,de,idealo
MB-0013,2017-08-11T20:41:46,,eBay - www_rc-multistore_de,,Graupner Dämpferkolbenstangenvorne / 90190.13,9.99,EUR,,,,,,de,idealo
MB-0013,2017-08-11T20:41:46,,cmc-versand.de,,Dämpferkolbenstangen vorne Graupner,10.28,EUR,,,,,,de,idealo
MB-0013,2017-08-11T20:41:46,,Amazon,,Graupner 90190.13 - Dämpferkolbenstangen vorne,13.89,EUR,,,,,,de,idealo
MB-0013,2017-08-11T20:41:46,,Amazon Marketplace - Modellbau-Goepel,,Graupner 90190.13 - Dämpferkolbenstangen vorne,9.36,EUR,,,,,,de,idealo
MB-0014,2017-08-11T20:41:46,,d-edition.de,,Graupner Dekorbogen,8.98,EUR,,,,,,de,idealo
MB-0014,2017-08-11T20:41:46,,Amazon Marketplace - Modellbau-Goepel,,Graupner 9378.14 - Dekorbogen,9.36,EUR,,,,,,de,idealo
MB-0014,2017-08-11T20:41:46,,Amazon Marketplace - Global-Worldshop,,Graupner 9378.14 - Dekorbogen,9.9,EUR,,,,,,de,idealo
MB-0014,2017-08-11T20:41:46,,eBay - modellsport-boehm,,Graupner Dekorbogen 9378.14,10.01,EUR,,,,,,de,idealo
MB-0014,2017-08-11T20:41:46,,cmc-versand.de,,Dekorbogen Graupner,10.28,EUR,,,,,,de,idealo
MB-0014,2017-08-11T20:41:46,,Amazon,,Graupner 9378.14 - Dekorbogen,13.89,EUR,,,,,,de,idealo
MB-0015,2017-08-11T20:41:46,,d-edition.de,,Graupner Dekorbogen zu Twister,8.98,EUR,,,,,,de,idealo
MB-0015,2017-08-11T20:41:46,,Amazon Marketplace - Modellbau-Goepel,,Graupner 9356.14 - Dekorbogen zu Twister,9.36,EUR,,,,,,de,idealo
MB-0015,2017-08-11T20:41:46,,eBay - www_rc-multistore_de,,Graupner Dekorbogen zu Twister / 9356.14,9.99,EUR,,,,,,de,idealo
MB-0015,2017-08-11T20:41:46,,Amazon Marketplace - D-Edition e.K. (Alle Preise inkl. Mwst.),,Graupner 9356.14 - Dekorbogen zu Twister,9.99,EUR,,,,,,de,idealo
MB-0015,2017-08-11T20:41:46,,eBay - modellsport-boehm,,Graupner Dekorbogen zu Twister 9356.14,10.07,EUR,,,,,,de,idealo
MB-0015,2017-08-11T20:41:46,,cmc-versand.de,,Dekorbogen zu Twister Graupner,10.28,EUR,,,,,,de,idealo
MB-0017,2017-08-11T20:41:46,,besserepreise.com,,Faller 150504 - Reisende IV,8.59,EUR,,,,,,de,idealo
MB-0017,2017-08-11T20:41:46,,ideeundspiel.com,,FALLER 150504 H0 Reisende IV,8.66,EUR,,,,,,de,idealo
MB-0017,2017-08-11T20:41:46,,crowdfox.com,,Reisende IV 150504 H0,8.98,EUR,,,,,,de,idealo
MB-0017,2017-08-11T20:41:46,,eBay - joes-modellbahnlaedle,,Faller H0 150504 Figuren Reisende IV # in OVP##,8.99,EUR,,,,,,de,idealo
MB-0017,2017-08-11T20:41:46,,Amazon Marketplace - Hobby Center,,FALLER 150504  Reisende IV,9.2,EUR,,,,,,de,idealo
MB-0017,2017-08-11T20:41:46,,Amazon,,FALLER 150504  Reisende IV,10.79,EUR,,,,,,de,idealo
MB-0018,2017-08-11T20:41:46,,cmc-versand.de,,Adapterkabel Micro 47G(XH)-Gr.LiPo-Lader Graupner,3.24,EUR,,,,,,de,idealo
MB-0018,2017-08-11T20:41:46,,"Amazon Marketplace - Der-ModellbauShop, Preise incl. MwSt.",,Graupner 3069.4 - Adapterkabel Micro 47G(XH)-Gr.LiPo-Lader,4.35,EUR,,,,,,de,idealo
MB-0018,2017-08-11T20:41:46,,d-edition.de,,Graupner Adapterkabel Micro 47G(XH)-Gr.LiPo-Lader,7.24,EUR,,,,,,de,idealo
MB-0018,2017-08-11T20:41:46,,Amazon,,Graupner 3069.4 - Adapterkabel Micro 47G(XH)-Gr.LiPo-Lader,9.43,EUR,,,,,,de,idealo
MB-0018,2017-08-11T20:41:46,,eBay - www_rc-multistore_de,,Graupner Adapterkabel Micro 47G(XH)-Gr.LiPo-Lader / 3069.4,9.99,EUR,,,,,,de,idealo
MB-0018,2017-08-11T20:41:46,,eBay - modellsport-boehm,,Graupner Adapterkabel Micro 47G(XH)-Gr.LiPo-Lader 3069.4,10.01,EUR,,,,,,de,idealo
MB-0019,2017-08-11T20:41:46,,d-edition.de,,Graupner Mechaniker stehend M1:20 Figur,7.32,EUR,,,,,,de,idealo
MB-0019,2017-08-11T20:41:46,,Amazon Marketplace - Global-Worldshop,,"Graupner 375.11 - Mechaniker, stehend M1:20",8.42,EUR,,,,,,de,idealo
MB-0019,2017-08-11T20:41:46,,eBay - berlinski-online-24,,"Graupner Mechaniker, stehend M1:20 #375.11",8.95,EUR,,,,,,de,idealo
MB-0019,2017-08-11T20:41:46,,eBay - modellbau_berlinski,,"Graupner Mechaniker, stehend M1:20 - 375.11",8.95,EUR,,,,,,de,idealo
MB-0019,2017-08-11T20:41:46,,voelkner.de,,Graupner Figur Mechaniker stehend 1:20 1 St.,9.82,EUR,,,,,,de,idealo
MB-0019,2017-08-11T20:41:46,,eBay,,"Mechaniker, stehend M1:20 Graupner 375.11",9.98,EUR,,,,,,de,idealo
MB-0019,2017-08-11T20:41:46,,smdv.de,,Graupner Figur Mechaniker stehend 1:20 1 St.,9.99,EUR,,,,,,de,idealo
MB-0019,2017-08-11T20:41:46,,conrad.de,,Figur Mechaniker stehend Graupner 1:20 1 Stück.,9.99,EUR,,,,,,de,idealo
MB-0019,2017-08-11T20:41:46,,Amazon,,"Graupner 375.11 - Mechaniker, stehend M1:20",9.99,EUR,,,,,,de,idealo
MB-0019,2017-08-11T20:41:46,,"Amazon Marketplace - Der-ModellbauShop, Preise incl. MwSt.",,"Graupner 375.11 - Mechaniker, stehend M1:20",9.99,EUR,,,,,,de,idealo
MB-0019,2017-08-11T20:41:46,,eBay,,Graupner 375.11 Mechaniker stehend M1:20 Figur,9.99,EUR,,,,,,de,idealo
MB-0019,2017-08-11T20:41:46,,eBay - modellsport-boehm,,"Graupner Figur Mechaniker, stehend M1:20 375.11",10.13,EUR,,,,,,de,idealo
MB-0019,2017-08-11T20:41:46,,cmc-versand.de,,Mechaniker stehend M1:20 Figur Graupner,10.28,EUR,,,,,,de,idealo
MB-0019,2017-08-11T20:41:46,,eBay - modellbaucenter-bochum,,Graupner 375.11 Mechaniker stehend M1:20 Figur,9.99,EUR,,,,,,de,idealo
MB-0020,2017-08-11T20:41:46,,d-edition.de,,Graupner Ruderhorn mit 3-Punktbefestigung blau,8.94,EUR,,,,,,de,idealo
MB-0020,2017-08-11T20:41:46,,Amazon Marketplace - Modellbau-Goepel,,Graupner 1023.1.B - Ruderhorn mit 3-Punktbefestig. blau,9.32,EUR,,,,,,de,idealo
MB-0020,2017-08-11T20:41:46,,Amazon Marketplace - Global-Worldshop,,Graupner 1023.1.B - Ruderhorn mit 3-Punktbefestig. blau,9.86,EUR,,,,,,de,idealo
MB-0020,2017-08-11T20:41:46,,eBay - www_rc-multistore_de,,Graupner Ruderhorn mit 3-Punktbefestigung blau / 1023.1.B,9.99,EUR,,,,,,de,idealo
MB-0020,2017-08-11T20:41:46,,eBay - modellsport-boehm,,Graupner Ruderhorn mit 3-Punktbefestigung blau 1023.1.B,10.07,EUR,,,,,,de,idealo
MB-0020,2017-08-11T20:41:46,,cmc-versand.de,,Ruderhorn mit 3-Punktbefestigung blau Graupner,10.28,EUR,,,,,,de,idealo
MB-0020,2017-08-11T20:41:46,,Amazon,,Graupner 1023.1.B - Ruderhorn mit 3-Punktbefestig. blau,13.85,EUR,,,,,,de,idealo
MB-0021,2017-08-11T20:41:46,,d-edition.de,,Graupner Ruderhorn mit 3-Punktbefestigung gelb,8.94,EUR,,,,,,de,idealo
MB-0021,2017-08-11T20:41:46,,Amazon Marketplace - Modellbau-Goepel,,Graupner 1023.1.G - Ruderhorn mit 3-Punktbefestig. gelb,9.32,EUR,,,,,,de,idealo
MB-0021,2017-08-11T20:41:46,,Amazon Marketplace - D-Edition e.K. (Alle Preise inkl. Mwst.),,Graupner 1023.1.G - Ruderhorn mit 3-Punktbefestig. gelb,9.95,EUR,,,,,,de,idealo
MB-0021,2017-08-11T20:41:46,,eBay - www_rc-multistore_de,,Graupner Ruderhorn mit 3-Punktbefestigung gelb / 1023.1.G,9.99,EUR,,,,,,de,idealo
MB-0021,2017-08-11T20:41:46,,eBay - modellsport-boehm,,Graupner Ruderhorn mit 3-Punktbefestigung gelb 1023.1.G,10.07,EUR,,,,,,de,idealo
MB-0021,2017-08-11T20:41:46,,cmc-versand.de,,Ruderhorn mit 3-Punktbefestigung gelb Graupner,10.28,EUR,,,,,,de,idealo
MB-0022,2017-08-11T20:41:46,,d-edition.de,,Graupner Halterung Stabilisator,5.88,EUR,,,,,,de,idealo
MB-0022,2017-08-11T20:41:46,,Amazon Marketplace - D-Edition e.K. (Alle Preise inkl. Mwst.),,Graupner 90191.25 - Halterung Stabilisator,6.89,EUR,,,,,,de,idealo
MB-0022,2017-08-11T20:41:46,,cmc-versand.de,,Halterung Stabilisator Graupner,7.1,EUR,,,,,,de,idealo
MB-0022,2017-08-11T20:41:46,,eBay - modellsport-boehm,,Graupner Halterung Stabilisator 90191.25,8.64,EUR,,,,,,de,idealo
MB-0022,2017-08-11T20:41:46,,Amazon,,Graupner 90191.25 - Halterung Stabilisator,11.97,EUR,,,,,,de,idealo
MB-0023,2017-08-11T20:41:46,,d-edition.de,,Graupner Taumelscheibe und Anlenkungen,8.98,EUR,,,,,,de,idealo
MB-0023,2017-08-11T20:41:46,,Amazon Marketplace - Modellbau-Goepel,,Taumelscheibe und Anlenkungen,9.36,EUR,,,,,,de,idealo
MB-0023,2017-08-11T20:41:46,,Amazon Marketplace - D-Edition e.K. (Alle Preise inkl. Mwst.),,Taumelscheibe und Anlenkungen,9.99,EUR,,,,,,de,idealo
MB-0023,2017-08-11T20:41:46,,cmc-versand.de,,Taumelscheibe und Anlenkungen Graupner,10.28,EUR,,,,,,de,idealo
MB-0024,2017-08-11T20:41:46,,lindinger.at,,GRAUPNER KÜHLWASSERSPIRALE SPEED 820BB RACE 20V,14.99,EUR,,,,,,de,idealo
MB-0024,2017-08-11T20:41:46,,conrad.de,,Graupner (3325.2) Kühlwasserspirale für SPEED 820RACE,14.99,EUR,,,,,,de,idealo
MB-0024,2017-08-11T20:41:46,,der-schweighofer.at,,Graupner SJ Wasserkühlspirale Speed 820 4013389183260,15.99,EUR,,,,,,de,idealo
MB-0024,2017-08-11T20:41:46,,Amazon Marketplace,,Graupner 3325.2 - Kühlwasserspirale für SPEED 820RACE,14.25,EUR,,,,,,de,idealo
MB-0024,2017-08-11T20:41:46,,"Amazon Marketplace - Der-ModellbauShop, Preise incl. MwSt.",,Graupner 3325.2 - Kühlwasserspirale für SPEED 820RACE,14.25,EUR,,,,,,de,idealo
MB-0025,2017-08-11T20:41:46,,d-edition.de,,"Graupner Kugellager, vorne",8.98,EUR,,,,,,de,idealo
MB-0025,2017-08-11T20:41:46,,Amazon Marketplace - Modellbau-Goepel,,"Graupner 92604.28 - Kugellager, vorne",9.36,EUR,,,,,,de,idealo
MB-0025,2017-08-11T20:41:46,,Amazon Marketplace - D-Edition e.K. (Alle Preise inkl. Mwst.),,"Graupner 92604.28 - Kugellager, vorne",9.99,EUR,,,,,,de,idealo
MB-0025,2017-08-11T20:41:46,,eBay - modellsport-boehm,,"Graupner Kugellager, vorne 92604.28",10.07,EUR,,,,,,de,idealo
MB-0025,2017-08-11T20:41:46,,cmc-versand.de,,"Kugellager, vorne Graupner",10.28,EUR,,,,,,de,idealo
MB-0026,2017-08-11T20:41:46,,d-edition.de,,Graupner Stoßdämpfergehäuse und Kolbenstangen,9.99,EUR,,,,,,de,idealo
MB-0026,2017-08-11T20:41:46,,cmc-versand.de,,Stoßdämpfergehäuse und Kolbenstangen Graupner,10.28,EUR,,,,,,de,idealo
MB-0028,2017-08-11T20:41:46,,d-edition.de,,Graupner Luftschraube 3 Blatt25x21 cm,6.95,EUR,,,,,,de,idealo
MB-0028,2017-08-11T20:41:46,,Amazon Marketplace - Modellbau-Goepel,,Graupner 1315.25.21 - 3-Blatt Luftschraube 25 X 21cm,7.33,EUR,,,,,,de,idealo
MB-0028,2017-08-11T20:41:46,,Amazon Marketplace - D-Edition e.K. (Alle Preise inkl. Mwst.),,Graupner 1315.25.21 - 3-Blatt Luftschraube 25 X 21cm,7.96,EUR,,,,,,de,idealo
MB-0028,2017-08-11T20:41:46,,lindinger.at,,"GRAUPNER LUFTSCHRAUBE 3-BLATT 10/8,3",7.99,EUR,,,,,,de,idealo
MB-0028,2017-08-11T20:41:46,,cmc-versand.de,,Luftschraube 3 Blatt 25x21 cm Graupner,8.22,EUR,,,,,,de,idealo
MB-0029,2017-08-11T20:41:46,,d-edition.de,,Graupner Lagerschalen für dieSchwingenachse,8.98,EUR,,,,,,de,idealo
MB-0029,2017-08-11T20:41:46,,Amazon Marketplace - Modellbau-Goepel,,Graupner 90190.44 - Lagerschalen für die Schwingenachse,9.36,EUR,,,,,,de,idealo
MB-0029,2017-08-11T20:41:46,,Amazon Marketplace - Global-Worldshop,,Graupner 90190.44 - Lagerschalen für die Schwingenachse,9.9,EUR,,,,,,de,idealo
MB-0029,2017-08-11T20:41:46,,eBay - www_rc-multistore_de,,Graupner Lagerschalen für dieSchwingenachse / 90190.44,9.99,EUR,,,,,,de,idealo
MB-0029,2017-08-11T20:41:46,,real.de,,90190.044 Graupner MRX5 Lagerschalen für die Schwingenachse,9.99,EUR,,,,,,de,idealo
MB-0029,2017-08-11T20:41:46,,cmc-versand.de,,Lagerschalen für die Schwingenachse Graupner,10.28,EUR,,,,,,de,idealo
MB-0029,2017-08-11T20:41:46,,Amazon,,Graupner 90190.44 - Lagerschalen für die Schwingenachse,13.89,EUR,,,,,,de,idealo
MB-0030,2017-08-11T20:41:46,,eBay,,LOT 42562 | Faller 181604 3 kleine u. 3 große Tannen 50-120mm Bausatz in OVP,8.09,EUR,,,,,,de,idealo
MB-0030,2017-08-11T20:41:46,,exoneit.de,,"3 kleine und große Tannen Faller Anlagenbau Bäume, Büsche, Zäune Spur H0",8.42,EUR,,,,,,de,idealo
MB-0030,2017-08-11T20:41:46,,besserepreise.com,,Faller 181604 - 3 Kleine und 3 große Tannen,8.63,EUR,,,,,,de,idealo
MB-0030,2017-08-11T20:41:46,,ideeundspiel.com,,FALLER 181604 3 Kleine und 3 große Tannen,8.7,EUR,,,,,,de,idealo
MB-0030,2017-08-11T20:41:46,,eBay,,Faller 181604 3 Kleine und 3 große Tannen,8.98,EUR,,,,,,de,idealo
MB-0030,2017-08-11T20:41:46,,eBay - eurotecnica,,Faller 181604 Kleine und große Tannen,9.17,EUR,,,,,,de,idealo
MB-0030,2017-08-11T20:41:46,,Amazon Marketplace - -uniqueplace-,,"FALLER 181604 - 3 Kleine und 3 große Tannen, Zubehör für die Modelleisenbahn, Modellbau",9.54,EUR,,,,,,de,idealo
MB-0030,2017-08-11T20:41:46,,eBay - joes-modellbahnlaedle,,"FALLER 181604 Spur H0, TT, N, 3 Kleine und 3 große Tannen # in OVP##",9.7,EUR,,,,,,de,idealo
MB-0030,2017-08-11T20:41:46,,eBay,,FALLER 181604 - 3 KLEINE UND 3 GROSSE TANNEN -,9.99,EUR,,,,,,de,idealo
MB-0030,2017-08-11T20:41:46,,eBay,,Faller 18160 3 Kleine und 3 große Tannen,10.49,EUR,,,,,,de,idealo
MB-0030,2017-08-11T20:41:46,,eBay - frederik-niehues,,LOT 42562 | Faller 181604 3 kleine u. 3 große Tannen 50-120mm Bausatz in OVP,8.09,EUR,,,,,,de,idealo
MB-0030,2017-08-11T20:41:46,,eBay - ms-plueth,,FALLER 181604 - 3 KLEINE UND 3 GROSSE TANNEN -,9.99,EUR,,,,,,de,idealo
MB-0031,2017-08-11T20:41:46,,d-edition.de,,Graupner Dämpferkolbenstangenvorne,8.98,EUR,,,,,,de,idealo
MB-0031,2017-08-11T20:41:46,,Amazon Marketplace,,Graupner 90190.13 - Dämpferkolbenstangen vorne,9.36,EUR,,,,,,de,idealo
MB-0031,2017-08-11T20:41:46,,Amazon Marketplace - Global-Worldshop,,Graupner 90190.13 - Dämpferkolbenstangen vorne,9.9,EUR,,,,,,de,idealo
MB-0031,2017-08-11T20:41:46,,eBay - www_rc-multistore_de,,Graupner Dämpferkolbenstangenvorne / 90190.13,9.99,EUR,,,,,,de,idealo
MB-0031,2017-08-11T20:41:46,,cmc-versand.de,,Dämpferkolbenstangen vorne Graupner,10.28,EUR,,,,,,de,idealo
MB-0031,2017-08-11T20:41:46,,Amazon,,Graupner 90190.13 - Dämpferkolbenstangen vorne,13.89,EUR,,,,,,de,idealo
MB-0031,2017-08-11T20:41:46,,Amazon Marketplace - Modellbau-Goepel,,Graupner 90190.13 - Dämpferkolbenstangen vorne,9.36,EUR,,,,,,de,idealo
MB-0032,2017-08-11T20:41:46,,d-edition.de,,Graupner Dekorbogen,8.98,EUR,,,,,,de,idealo
MB-0032,2017-08-11T20:41:46,,Amazon Marketplace - Modellbau-Goepel,,Graupner 9378.14 - Dekorbogen,9.36,EUR,,,,,,de,idealo
MB-0032,2017-08-11T20:41:46,,Amazon Marketplace - Global-Worldshop,,Graupner 9378.14 - Dekorbogen,9.9,EUR,,,,,,de,idealo
MB-0032,2017-08-11T20:41:46,,eBay - modellsport-boehm,,Graupner Dekorbogen 9378.14,10.01,EUR,,,,,,de,idealo
MB-0032,2017-08-11T20:41:46,,cmc-versand.de,,Dekorbogen Graupner,10.28,EUR,,,,,,de,idealo
MB-0032,2017-08-11T20:41:46,,Amazon,,Graupner 9378.14 - Dekorbogen,13.89,EUR,,,,,,de,idealo
MB-0033,2017-08-11T20:41:46,,d-edition.de,,Graupner Dekorbogen zu Twister,8.98,EUR,,,,,,de,idealo
MB-0033,2017-08-11T20:41:46,,Amazon Marketplace - Modellbau-Goepel,,Graupner 9356.14 - Dekorbogen zu Twister,9.36,EUR,,,,,,de,idealo
MB-0033,2017-08-11T20:41:46,,eBay - www_rc-multistore_de,,Graupner Dekorbogen zu Twister / 9356.14,9.99,EUR,,,,,,de,idealo
MB-0033,2017-08-11T20:41:46,,Amazon Marketplace - D-Edition e.K. (Alle Preise inkl. Mwst.),,Graupner 9356.14 - Dekorbogen zu Twister,9.99,EUR,,,,,,de,idealo
MB-0033,2017-08-11T20:41:46,,eBay - modellsport-boehm,,Graupner Dekorbogen zu Twister 9356.14,10.07,EUR,,,,,,de,idealo
MB-0033,2017-08-11T20:41:46,,cmc-versand.de,,Dekorbogen zu Twister Graupner,10.28,EUR,,,,,,de,idealo
MB-0035,2017-08-11T20:41:46,,besserepreise.com,,Faller 150504 - Reisende IV,8.59,EUR,,,,,,de,idealo
MB-0035,2017-08-11T20:41:46,,ideeundspiel.com,,FALLER 150504 H0 Reisende IV,8.66,EUR,,,,,,de,idealo
MB-0035,2017-08-11T20:41:46,,crowdfox.com,,Reisende IV 150504 H0,8.98,EUR,,,,,,de,idealo
MB-0035,2017-08-11T20:41:46,,eBay - joes-modellbahnlaedle,,Faller H0 150504 Figuren Reisende IV # in OVP##,8.99,EUR,,,,,,de,idealo
MB-0035,2017-08-11T20:41:46,,Amazon Marketplace - Hobby Center,,FALLER 150504  Reisende IV,9.2,EUR,,,,,,de,idealo
MB-0035,2017-08-11T20:41:46,,Amazon,,FALLER 150504  Reisende IV,10.79,EUR,,,,,,de,idealo
MB-0036,2017-08-11T20:41:46,,d-edition.de,,Graupner Dekorbogen,8.98,EUR,,,,,,de,idealo
MB-0036,2017-08-11T20:41:46,,Amazon Marketplace - Modellbau-Goepel,,Graupner 9378.14 - Dekorbogen,9.36,EUR,,,,,,de,idealo
MB-0036,2017-08-11T20:41:46,,Amazon Marketplace - Global-Worldshop,,Graupner 9378.14 - Dekorbogen,9.9,EUR,,,,,,de,idealo
MB-0036,2017-08-11T20:41:46,,eBay - modellsport-boehm,,Graupner Dekorbogen 9378.14,10.01,EUR,,,,,,de,idealo
MB-0036,2017-08-11T20:41:46,,cmc-versand.de,,Dekorbogen Graupner,10.28,EUR,,,,,,de,idealo
MB-0036,2017-08-11T20:41:46,,Amazon,,Graupner 9378.14 - Dekorbogen,13.89,EUR,,,,,,de,idealo
MB-0037,2017-08-11T20:41:46,,d-edition.de,,Graupner Dekorbogen zu Twister,8.98,EUR,,,,,,de,idealo
MB-0037,2017-08-11T20:41:46,,Amazon Marketplace - Modellbau-Goepel,,Graupner 9356.14 - Dekorbogen zu Twister,9.36,EUR,,,,,,de,idealo
MB-0037,2017-08-11T20:41:46,,eBay - www_rc-multistore_de,,Graupner Dekorbogen zu Twister / 9356.14,9.99,EUR,,,,,,de,idealo
MB-0037,2017-08-11T20:41:46,,Amazon Marketplace - D-Edition e.K. (Alle Preise inkl. Mwst.),,Graupner 9356.14 - Dekorbogen zu Twister,9.99,EUR,,,,,,de,idealo
MB-0037,2017-08-11T20:41:46,,eBay - modellsport-boehm,,Graupner Dekorbogen zu Twister 9356.14,10.07,EUR,,,,,,de,idealo
MB-0037,2017-08-11T20:41:46,,cmc-versand.de,,Dekorbogen zu Twister Graupner,10.28,EUR,,,,,,de,idealo
MB-0039,2017-08-11T20:41:46,,besserepreise.com,,Faller 150504 - Reisende IV,8.59,EUR,,,,,,de,idealo
MB-0039,2017-08-11T20:41:46,,ideeundspiel.com,,FALLER 150504 H0 Reisende IV,8.66,EUR,,,,,,de,idealo
MB-0039,2017-08-11T20:41:46,,crowdfox.com,,Reisende IV 150504 H0,8.98,EUR,,,,,,de,idealo
MB-0039,2017-08-11T20:41:46,,eBay - joes-modellbahnlaedle,,Faller H0 150504 Figuren Reisende IV # in OVP##,8.99,EUR,,,,,,de,idealo
MB-0039,2017-08-11T20:41:46,,Amazon Marketplace - Hobby Center,,FALLER 150504  Reisende IV,9.2,EUR,,,,,,de,idealo
MB-0039,2017-08-11T20:41:46,,Amazon,,FALLER 150504  Reisende IV,10.79,EUR,,,,,,de,idealo
MB-0001,2018-02-02T08:57:09,,cmc-versand.de,,Adapterkabel Micro 47G(XH)-Gr.LiPo-Lader Graupner,3.24,EUR,,,,,,de,idealo
